Nom,Masse_Terre,Rayon_Terre,Temp_Etoile_K,Periode_Orbitale_Jours,Distance_AL,Habitable
NGTS-1 b,258.07796,14.90797,3916.0,2.647298,711.41472876,0
K2-136 b,4.3,1.014,4500.0,7.9752,193.23894994399998,1
K2-136 c,18.1,3.0,4500.0,17.30713,193.23894994399998,0
K2-136 d,3.0,1.565,4500.0,25.575,193.23894994399998,0
K2-140 b,295.58041851,13.56286665,5585.0,6.569188,1134.75217052,0
HATS-50 b,123.9537,12.66617,5990.0,3.8297015,2468.1594375199998,0
HATS-51 b,244.09344,15.80469,5758.0,3.3488702,1270.6059292,0
HATS-52 b,711.9392,15.490838,6010.0,1.36665436,1810.60284904,0
HATS-53 b,189.10885,15.02006,5644.0,3.8537768,1910.5240012,0
K2-138 b,3.1,1.51,5356.3,2.35309,660.7431326,0
K2-138 c,6.31,2.299,5356.3,3.56004,660.7431326,0
K2-138 d,7.92,2.39,5356.3,5.40479,660.7431326,0
K2-138 e,12.97,3.39,5356.3,8.26146,660.7431326,0
K2-138 f,1.63,2.904,5356.3,12.75758,660.7431326,0
KELT-19 A b,1293.5681,21.40919,7500.0,4.6117093,979.36819056,0
K2-141 b,4.97,1.51,4570.0,0.2803244,201.804458816,0
K2-141 c,8.0,7.0,4570.0,7.7485,201.804458816,0
KELT-21 b,1242.7153,17.777474,7598.0,3.6127647,1535.79684968,0
Kepler-1654 b,158.915,9.180171,5597.0,1047.8356,1852.9476825199997,0
K2-232 b,126.49634,11.209,6154.0,11.168454,426.35112319999996,0
HATS-39 b,200.2329,17.59813,6572.0,4.5776348,2865.3489527599995,0
HATS-40 b,505.3497,17.71022,6460.0,3.2642736,4377.9593724,0
HATS-41 b,3082.951,14.90797,6424.0,4.193649,2405.94844208,0
HATS-42 b,597.5204,15.6926,6060.0,2.292102,2610.47760812,0
KPS-1 b,346.4347,11.54527,5165.0,1.706291,856.83138136,0
K2-233 b,2.4,1.315,4796.0,2.467583,220.175521672,1
K2-233 c,4.6,1.272,4796.0,7.06024,220.175521672,1
K2-233 d,10.3,2.363,4796.0,24.3681,220.175521672,0
HATS-43 b,82.95363,13.22662,5099.0,4.3888497,1181.57512588,0
HATS-44 b,177.9848,11.960003,5080.0,2.7439004,1454.7699146,0
HATS-45 b,222.481,14.414774,6450.0,4.1876244,2518.2830916,0
HATS-46 b,54.98459,10.121727,5495.0,4.7423729,1480.12202048,0
HATS-7 b,38.1396,6.310667,4985.0,3.185315,785.08032292,0
NGTS-3 A b,756.4354,16.58932,5600.0,1.6753728,2426.50931632,0
HD 89345 b,34.9613,7.39794,5576.0,11.8143,431.65115819999994,0
K2-237 b,434.15360396,16.06246934,6180.0,2.18053332,1027.3750922,0
K2-238 b,273.3338,14.5717,5630.0,3.20466,1754.5986022799998,0
Kepler-128 b,3.79,1.421,6072.0,15.0,1292.81389124,0
K2-260 b,546.66486004,18.41635529,6860.0,2.62669762,2165.13442104,0
K2-261 b,68.96876432,9.26982704,5490.0,11.6334681,695.63530148,0
WASP-174 b,104.88337431,16.10730527,6399.0,4.2337005,1337.72557244,0
Wolf 503 b,6.26,2.043,4716.0,6.00127,145.22422056,0
NGTS-2 b,235.1942,17.878355,6478.0,4.511164,1162.39062996,0
EPIC 246851721 b,953.49,11.780659,6202.0,6.180235,1215.36162592,0
K2-266 b,11.26782377,3.3,4285.0,0.658524,252.96202741599998,0
K2-266 c,0.29013072,0.705,4285.0,7.814,252.96202741599998,0
K2-266 d,8.9,2.93,4285.0,14.697,252.96202741599998,0
K2-266 e,14.3,2.73,4285.0,19.482,252.96202741599998,0
WASP-144 b,139.8452,9.52765,5200.0,2.2783152,1159.5269802799999,0
WASP-145 A b,282.8687,10.0881,4900.0,1.7690381,297.77716644000003,0
WASP-158 b,886.7457,11.99363,6350.0,3.656333,1712.29616908,0
WASP-159 b,174.8065,15.46842,6120.0,3.840401,2333.26457748,0
WASP-162 b,1652.716,11.209,5300.0,9.62468,1013.8265719599999,0
WASP-168 b,133.4886,16.8135,6000.0,4.153658,991.3218079599999,0
WASP-172 b,149.3801,17.59813,6900.0,5.477433,1755.0780516,0
WASP-173 A b,1172.7927,13.4508,5800.0,1.38665318,759.8782487999999,0
WASP-147 b,87.40325,12.498035,5702.0,4.60273,1422.35979288,0
WASP-160 B b,88.35674,12.21781,5298.0,3.7684952,940.39254856,0
WASP-164 b,676.9779,12.643752,5806.0,1.7771255,1068.1804693599997,0
WASP-165 b,209.13214,14.12334,5599.0,3.465509,1964.2288481599999,0
HATS-59 b,256.17098,12.621334,5670.0,5.416081,2096.8047390399997,0
LHS 1140 c,1.91,1.272,3096.0,3.77794,48.878064316,0
CoRoT-21 b,718.2958,14.5717,6200.0,2.72474,,0
WASP-161 b,791.3967,12.811887,6400.0,5.4060425,1118.9760047999998,0
WASP-163 b,594.3421,13.473218,5500.0,1.6096884,852.52612216,0
WASP-170 b,508.528,12.285064,5600.0,2.34478022,996.74252068,0
K2-285 b,9.68,2.59,4975.0,3.471745,505.41459916,0
K2-285 c,15.68,3.53,4975.0,7.138048,505.41459916,0
K2-285 d,6.5,2.48,4975.0,10.45582,505.41459916,0
K2-285 e,10.7,1.95,4975.0,14.76289,505.41459916,0
K2-287 b,100.11645,9.494023,5695.0,14.893291,516.4191026,0
HATS-60 b,210.40346,12.923977,5688.0,3.560829,1586.6641394399999,0
HATS-61 b,1080.622,13.394755,5542.0,7.817953,2217.0812871599996,0
HATS-62 b,56.89157,11.825495,5416.0,3.2768837,1706.01440452,0
HATS-63 b,305.1168,13.529263,5627.0,3.0566527,2032.7085619199997,0
HATS-64 b,305.1168,18.819911,6554.0,4.908897,3522.974034,0
HATS-65 b,260.93843,16.824709,6277.0,3.105161,1608.9927791999999,0
HATS-66 b,1694.0339,15.815899,6626.0,3.1414391,4820.5204488,0
HATS-67 b,460.8535,18.887165,6594.0,1.6091788,3131.45311004,0
HATS-68 b,410.0007,13.809488,6147.0,3.5862202,1969.8354698,0
HATS-69 b,183.38791,10.592505,5137.0,2.2252577,1352.0372977199997,0
K2-290 b,10.9,3.06,6302.0,9.21165,890.1090780399999,0
K2-290 c,246.00042,11.276254,6302.0,48.36685,890.1090780399999,0
K2-291 b,6.49,1.589,5520.0,2.225177,293.723699672,0
LHS 3844 b,2.37,1.286,3080.0,0.462929709,48.547015976,0
HD 202772 A b,323.23311,17.317905,6272.0,3.308958,526.7354168799999,0
K2-292 b,24.5,2.63,5725.0,16.9841,372.77347708,0
HATS-70 b,4100.007,15.513256,7930.0,1.8882378,4758.061574799999,0
GJ 143 b,22.7,2.61,4640.0,35.61253,53.228659199999996,0
HD 23472 b,8.32,2.0,4684.0,17.667087,127.31205919599999,0
HD 23472 c,3.41,1.87,4684.0,29.79749,127.31205919599999,0
HD 219666 b,17.6,4.898,5540.0,6.034468,307.14730216399994,0
HD 1397 b,131.89945,11.500434,5521.0,11.53533,259.522981512,0
WASP-190 b,317.83,12.89035,6400.0,5.367753,1768.5841715599997,0
PDS 70 b,1017.0509024,21.96960217,4109.0,,368.76501984,0
Qatar-7 b,597.5204,19.0553,6387.0,2.032046,2302.5993903599997,0
TOI-172 b,1722.6386,10.816685,5645.0,9.47725,1118.16387636,0
HD 221416 b,60.5,9.17,5080.0,14.2767,311.636513348,0
WASP-177 b,161.45764,17.71022,5017.0,3.071722,576.70251608,0
WASP-181 b,95.03117,13.271456,5839.0,4.5195064,1426.9161921999998,0
WASP-183 b,159.55066,16.47723,5313.0,4.1117771,1061.23660812,0
Kepler-47 d,19.02,7.04,,187.366,3343.1642312,0
HD 21749 c,3.7,0.892,4640.0,7.78993,53.228659199999996,1
Qatar-8 b,117.91493,14.403565,5738.0,3.71495,918.1226168799999,0
Qatar-9 b,378.2177,11.309881,4309.0,1.540731,697.2269427599999,0
Qatar-10 b,233.92288,17.295487,6124.0,1.645321,1823.4338260799998,0
TOI-216.02,18.75187601,8.0,,17.16073,580.3782941999999,0
TOI-216.01,177.98390792,10.1,,34.525528,580.3782941999999,0
NGTS-5 b,72.78307,12.733424,4987.0,3.3569866,1000.5781152399999,0
HD 15337 b,6.519,1.77,5131.0,4.7559804,146.16844218,0
HD 15337 c,6.792,2.526,5131.0,17.180546,146.16844218,0
NGTS-4 b,20.6,3.18,5143.0,1.3373508,915.0469658,0
K2-32 e,2.1,1.212,5271.0,4.34934,514.28930392,1
Kepler-407 b,1.93,1.19,5487.0,0.6693124,1103.6075340799998,1
L 98-59 b,0.46,0.837,3415.0,2.253114,34.635810264,0
L 98-59 c,2.0,1.329,3415.0,3.6906764,34.635810264,0
L 98-59 d,1.64,1.627,3415.0,7.450729,34.635810264,0
PDS 70 c,2383.7130525,22.19378179,4109.0,,368.76501984,0
HD 2685 b,371.8611,16.14096,6801.0,4.12688,642.04460912,0
TOI-150.01,797.7533,14.067295,6255.0,5.857487,1096.7549965199998,0
KELT-23 A b,298.12454,14.829507,5899.0,2.255251,411.80782716,0
V1298 Tau b,13.1,9.41,4970.0,24.140006,352.89753043999997,0
WASP-87 b,692.8694,15.524465,6450.0,1.682795,973.2234115199999,0
EPIC 248847494 b,4131.79,12.44199,4898.0,3650.0,1800.0093021599998,0
WASP-166 b,32.10083,7.06167,6050.0,5.44354,372.38208987999997,0
Kepler-849 b,298.75870258,8.08167508,5950.0,394.62508,2681.4393690399997,0
HR 858 b,3.55,2.004,6354.0,3.585287,104.25250383999999,0
HR 858 c,3.8,1.979,6354.0,5.973865,104.25250383999999,0
HR 858 d,7.1,2.001,6354.0,11.230511,104.25250383999999,0
TOI-270 b,1.48,1.28,3506.0,3.35992,73.317585708,0
TOI-270 c,6.2,2.33,3506.0,5.66051,73.317585708,0
TOI-270 d,4.2,2.0,3506.0,11.38194,73.317585708,0
LTT 1445 A b,2.73,1.34,,5.3587635,22.4046014924,0
K2-146 c,7.49,2.19,3385.0,4.00498,258.642360312,0
HAT-P-69 b,1137.8314,18.786284,7394.0,4.7869491,1113.04975028,0
HAT-P-70 b,2154.8874,20.96083,8450.0,2.74432452,1078.72509284,0
HATS-54 b,239.32479047,11.37711541,5621.0,2.5441765,2441.5548926,0
HATS-55 b,292.72143,14.022459,6214.0,4.2042001,1989.0232272799997,0
HATS-56 b,191.33366,18.920792,6536.0,4.324799,1840.8538180399999,0
HATS-57 b,1000.21101,12.767051,5587.0,2.350621,911.5570966,0
HATS-58 A b,327.3649,12.273855,7175.0,4.2180896,1316.33626196,0
WASP-169 b,178.30263,14.616536,6110.0,5.6114118,2045.21338296,0
WASP-171 b,344.52772,10.98482,5965.0,3.8186244,2471.7406304,0
WASP-175 b,314.6517,13.540472,6229.0,3.0652907,1759.1550015999999,0
WASP-182 b,47.03884,9.52765,5638.0,3.3769848,1068.4935791199998,0
KELT-24 b,1458.83238813,12.71098411,6426.0,5.55149296,314.796964988,0
NGTS-6 b,425.57437,14.863134,4730.0,0.882059,1005.41500872,0
WASP-180 A b,286.047,13.89916,6600.0,3.409264,828.3873166,0
WASP-178 b,527.5978,20.28829,9360.0,3.3448285,1394.89745768,0
WASP-184 b,181.1631,14.90797,6000.0,5.1817,2163.16770036,0
WASP-185 b,311.4734,14.01125,5900.0,9.38755,911.116786,0
WASP-192 b,731.009,13.78707,5910.0,2.8786765,1659.7589606,0
V1298 Tau c,4.7,5.08,4970.0,8.249164,352.89753043999997,0
V1298 Tau d,6.0,6.53,4970.0,12.401394,352.89753043999997,0
V1298 Tau e,15.3,10.17,4970.0,48.677714,352.89753043999997,0
LP 791-18 c,7.16,2.488,2960.0,4.98991,86.40753061199999,0
TOI-163 b,387.7526,16.690201,6495.0,4.231306,1342.8462216399998,0
TOI-125 b,9.5,2.726,5320.0,4.65382,362.22559204,0
TOI-125 c,6.63,2.759,5320.0,9.15059,362.22559204,0
NGTS-8 b,295.5819,12.21781,5241.0,2.4997,1399.13096256,0
NGTS-9 b,921.707,11.99363,6330.0,4.43527,1986.70751968,0
Qatar-6 b,212.31044,11.903958,5052.0,3.506195,328.92180288,0
HD 213885 b,8.83,1.745,5978.0,1.008035,156.84287574799998,0
XO-7 b,225.34147,15.389957,6250.0,2.8641424,763.69101244,0
GJ 1252 b,1.32,1.193,3458.0,0.5182331,66.44776188,0
EPIC 249893012 b,8.75,1.95,5430.0,3.5951,1047.92618176,0
EPIC 249893012 c,14.67,3.67,5430.0,15.624,1047.92618176,0
EPIC 249893012 d,10.18,3.94,5430.0,35.747,1047.92618176,0
L 168-9 b,4.07,1.63,3842.0,1.40152604,82.026929376,0
TOI-125 d,13.6,2.93,5320.0,19.98,362.22559204,0
Kepler-1661 b,17.0,3.87,5100.0,175.06,1339.21936692,0
TOI-132 b,22.4,3.42,5397.0,2.1097019,533.8456176799999,0
Kepler-95 b,13.0,3.42,5699.0,11.5231,1453.53378336,0
HATS-47 b,117.27927,12.520453,4512.0,3.9228038,980.6532452,0
HATS-48 A b,77.23269,8.9672,4546.0,3.1316666,859.7765700399999,0
HATS-49 b,112.19399,8.574885,4405.0,4.1480467,1058.09246428,0
HATS-72 b,39.855882,8.0973816,4656.1,7.3279474,416.13917883999994,0
NGTS-10 b,687.14846,13.506845,4600.0,0.7668944,,0
MASCARA-4 b,532.36258173,16.98160576,7800.0,2.8240932,556.73524576,0
LHS 1815 b,1.58,1.088,3643.0,3.814334,97.332778144,0
TOI-1130 b,19.8,3.66,4360.0,4.074554,190.021421004,0
TOI-1130 c,336.0,13.0,4360.0,8.3501898,190.021421004,0
CoRoT-30 b,921.707,11.309881,5650.0,9.06005,3366.6800788,0
CoRoT-31 b,266.9772,16.36514,5700.0,4.62941,6541.9065856,0
TOI-677 b,392.20025424,13.11450742,6295.0,11.2365985,462.52834672,0
WASP-150 b,2688.8418,11.99363,6218.0,5.644207,1722.0873722,0
WASP-176 b,271.74465,16.869545,5941.0,3.899052,1853.9359351999997,0
HD 332231 b,74.1,9.07303305,6128.0,18.712024,263.09862974,0
LTT 3780 b,2.46,1.325,3358.0,0.76837931,71.69365498399999,0
LTT 3780 c,8.04,2.39,3358.0,12.252284,71.69365498399999,0
TOI-1235 b,6.69,1.69,3997.0,3.444714,129.27029982,0
TOI-1338 b,11.3,7.661,,95.4001,1301.41788652,0
AU Mic b,8.99,4.79,3540.0,8.463446,31.709212475999994,0
WASP-148 b,91.21675281,8.47398941,5555.0,8.803809,803.49509068,0
TOI-1728 b,26.78,5.05,3980.0,3.49151,198.29632488,0
NGTS-11 b,109.33352,9.157753,5050.0,35.45533,621.07277832,0
TOI-849 b,41.8,3.64,5257.0,0.765548,736.24498504,0
Wendelstein-1 b,188.15536,11.5609626,4251.0,2.663416,995.754268,0
Wendelstein-2 b,232.33373,12.9934728,4591.0,1.7522239,1844.54590396,0
HD 191939 b,10.0,3.41,5348.0,8.8803256,174.84864388399998,0
HD 191939 c,8.0,3.195,5348.0,28.579743,174.84864388399998,0
HD 191939 d,2.8,2.995,5348.0,38.353037,174.84864388399998,0
TYC 8998-760-1 c,1906.98,12.3299,,,308.601305612,0
TOI-1899 b,212.94503269,11.09689089,3926.0,29.090312,418.9082432799999,0
HIP 65 A b,1021.18779,22.75427,4590.0,0.9809734,201.517441536,0
TOI-157 b,375.0394,14.414774,5404.0,2.0845435,1160.08144548,0
TOI-169 b,251.40353,12.172974,5880.0,2.2554477,1330.1946303999998,0
HATS-37 A b,31.46517,6.792654,5326.0,4.3315366,691.1115177599999,0
HATS-38 b,23.51942,6.882326,5732.0,4.375021,1120.427399,0
HD 86226 c,7.25,2.16,5863.0,3.98442,148.99784548,0
WD 1856+534 b,4386.054,10.4,4710.0,1.4079405,80.677622004,0
LTT 9779 b,29.32,4.72,5443.0,0.792052,262.35108018799997,0
HD 63433 b,21.755,2.14,5553.0,7.1079475,73.07035946,0
HD 63433 c,15.539,2.692,5553.0,20.5438281,73.07035946,0
TOI-763 b,9.79,2.28,5450.0,5.6057,310.26372274399995,0
Kepler-77 b,136.661,10.761,5520.0,3.57878087,2085.4773411599995,0
TOI-763 c,9.32,2.63,5450.0,12.2737,310.26372274399995,0
HATS-71 b,117.5971,11.478016,3405.0,3.7955202,457.35225099999997,0
TOI-824 b,18.467,2.926,4600.0,1.392978,208.49913687199998,0
TOI-1266 b,4.46,2.52,3563.0,10.8945,117.454646408,0
TOI-1266 c,3.17,1.98,3563.0,18.8027,117.454646408,0
TOI-421 b,6.7,2.64,5291.0,5.197576,243.95457716399997,0
TOI-421 c,14.1,5.09,5291.0,16.067541,243.95457716399997,0
NGTS-12 b,66.10864,11.747032,5690.0,7.532806,1456.09736952,0
GJ 3473 b,1.86,1.264,3347.0,1.1980035,89.25063246399999,0
TOI-837 b,120.45696625,9.16894621,5995.0,8.3249113,464.73316128,0
TOI-954 b,55.30242,9.550068,5710.0,3.6849729,778.75615808,0
K2-329 b,82.6358,8.675766,5282.0,12.4551225,760.71646972,0
TOI-481 b,486.2799,11.09691,5735.0,10.33111,585.01297096,0
TOI-892 b,301.9385,11.99363,6261.0,10.62656,1110.70142708,0
TIC 237913194 b,617.22586,12.520453,5788.0,15.168865,998.2428382799999,0
WASP-186 b,1341.2426,12.44199,6361.0,5.026799,908.39012184,0
WASP-187 b,254.264,18.38276,6150.0,5.147878,1211.3890458399999,0
LP 714-47 b,30.8,4.7,3950.0,4.052037,171.61024096,0
TOI-251 b,317.83,2.74,5875.0,4.93777,324.60023587999996,0
HAT-P-68 b,230.10892,12.016048,4508.0,2.29840551,659.33087712,0
TOI-776 b,5.0,1.798,3725.0,8.24662,88.616911356,0
TOI-776 c,6.9,2.047,3725.0,15.665323,88.616911356,0
TOI-561 b,2.02,1.397,,0.4465697,279.83858644000003,0
TOI-561 c,5.93,2.865,,10.778838,279.83858644000003,0
TOI-561 d,13.33,2.615,,25.71268,279.83858644000003,0
TOI-561 e,12.4,2.517,,77.144,279.83858644000003,0
TOI-564 b,464.98529,11.43318,5640.0,1.651144,650.9454063599999,0
TOI-905 b,211.99261,13.125739,5570.0,3.739494,517.44323244,0
TOI-451 b,4.7,1.84,5490.0,1.8587033,403.58217284,0
TOI-451 c,3.7,2.93,5490.0,9.192463,403.58217284,0
TOI-451 d,10.2,3.93,5490.0,16.364962,403.58217284,0
NGTS-13 b,1538.2972,12.800678,5819.0,4.119027,2112.1699482,0
HD 110113 b,4.55,2.05,5732.0,2.541,346.72665892,0
TOI-178 b,0.96,1.2,4316.0,1.9145601,204.49655044,1
TOI-178 c,4.64,1.754,4316.0,3.238486,204.49655044,0
TOI-178 d,5.2,2.695,4316.0,6.557569,204.49655044,0
TOI-178 e,3.48,2.301,4316.0,9.96318,204.49655044,0
TOI-178 f,5.63,2.417,4316.0,15.23335,204.49655044,0
TOI-178 g,4.4,2.939,4316.0,20.71663,204.49655044,0
HD 183579 b,20.4,3.49,5784.0,17.471291,186.77355955599998,0
NGTS-14 A b,29.24036,4.976796,5187.0,3.5357173,1050.70503088,0
K2-138 g,4.32,3.013,5356.3,41.96797,660.7431326,0
TOI-628 b,2011.8639,11.88154,6250.0,3.4095675,582.7755407999999,0
TOI-640 b,181.16219199,19.2794468,6460.0,5.003777,1115.44373532,0
TOI-1333 b,753.2571,15.647764,6274.0,4.720219,653.91668752,0
TOI-1478 b,279.68899816,11.99360935,,10.1802117,498.66643151999995,0
TOI-1601 b,387.0,14.19902343,5982.0,5.33175,1097.8671884799999,0
GJ 486 b,2.77,1.289,3317.0,1.46712127,26.3346834456,0
GJ 414 A b,7.6,2.63,4120.0,50.8,38.777665307999996,0
GJ 414 A c,53.83,8.4,4120.0,749.83,38.777665307999996,0
TOI-201 b,184.34047606,11.82547464,,52.977946,371.24706699999996,0
TOI-519 b,147.15455244,11.54525012,3322.0,1.2652328,376.89608892,0
NGTS-15 b,238.68913366,12.32987877,5600.0,3.27623,2565.1680166,0
NGTS-16 b,211.99154747,14.57167491,5550.0,4.84532,2929.42882208,0
NGTS-17 b,242.82090295,13.89913607,5650.0,3.24253,3392.9356368,0
NGTS-18 b,129.99181846,13.56286665,5610.0,3.05125,3575.2894564,0
LHS 1478 b,2.33,1.242,3381.0,1.9495378,59.45041105599999,0
TOI-257 b,43.86032017,7.16253867,6095.0,18.38818,250.823096368,0
HD 5278 b,7.8,2.45,6203.0,14.339156,187.815627976,0
Kepler-106 c,10.44,2.5,5858.0,13.5708,1449.18286232,0
TOI-269 b,8.8,2.77,3514.0,3.6977104,185.9823051,0
CFHTWIR-Oph 98 b,2479.0615746,20.8487041,2320.0,8040000.0,,0
TOI-220 b,13.8,3.03,5298.0,10.695264,295.954606712,0
TOI-1444 b,3.58,1.41792246,5460.0,0.4702743,409.20510227999995,1
TOI-1231 b,15.4,3.65,3553.0,24.245586,90.09309341199999,0
HD 152843 b,9.82,3.05,6310.0,11.62071,351.91580087999995,0
HD 152843 c,9.67,5.94,6310.0,19.502104,351.91580087999995,0
WASP-110 b,154.78243421,13.19297028,5392.0,3.7784022,896.7985375999999,0
TOI-674 b,23.6,5.25,3514.0,1.977143,150.30931875599998,0
TOI-1685 b,3.07,1.421,3470.0,0.66913923,122.68455786799998,0
TOI-1260 b,8.56,2.41,4227.0,3.127463,240.043314412,0
TOI-1260 c,13.2,2.76,4227.0,7.493134,240.043314412,0
TOI-1634 b,4.9,1.759,3550.0,0.98934551,115.046962816,0
TOI-1259 A b,140.16232749,11.45557828,4775.0,3.477978,385.20980535999996,0
TOI-1807 b,2.44,1.49681583,4914.0,0.54937097,138.8690709,1
TOI-2076 b,6.7,2.59,,10.35504,136.689044196,0
TOI-2076 c,7.2,3.54,,21.01447,136.689044196,0
TOI-2076 d,7.3,3.27,,35.12803,136.689044196,0
HAT-P-58 b,118.2321674,14.93036229,6078.0,4.0138379,1681.6277204,0
HAT-P-59 b,489.45574678,12.58768533,5678.0,4.1419771,865.84959476,0
HAT-P-60 b,182.43350562,18.28184752,6212.0,4.7947813,760.6610231999999,0
HAT-P-61 b,335.9446262,10.07687365,5587.0,1.90231289,1105.1469903999998,0
HAT-P-62 b,241.86741773,12.02723629,5629.0,2.6453235,1137.6810514,0
HAT-P-63 b,195.1466419,12.5428494,5400.0,3.377728,1315.90247448,0
HAT-P-64 b,184.34047606,19.08889413,6457.0,4.007232,2126.20117932,0
TOI-1749 b,57.0,1.39,3985.0,2.38839,324.708193516,0
TOI-1749 c,14.0,2.12,3985.0,4.4929,324.708193516,0
TOI-1749 d,15.0,2.52,3985.0,9.0497,324.708193516,0
TOI-1062 b,10.15,2.265,5328.0,4.11296,268.01314834799996,0
TOI-1278 b,5879.8255295,12.21778896,3799.0,14.47567,246.495332404,0
AU Mic c,14.46,2.79,3540.0,18.859023,31.709212475999994,0
TOI-2406 b,15.6,2.86,3100.0,3.0766891,180.75239363999998,0
TOI-532 b,61.5,5.82,3927.0,2.3266508,440.46389331999995,0
TOI-431 b,3.07,1.28,4850.0,0.490047,106.22444301600001,1
TOI-431 d,9.9,3.29,4850.0,12.46103,106.22444301600001,0
COCONUTS-2 b,2542.627256,12.44196858,3406.0,,35.506646784,0
TOI-2202 b,287.31687993,10.95117414,5169.0,11.9126075,769.5096354799999,0
TOI-1518 b,581.62598481,21.05046575,7299.0,1.90261131,736.74726528,0
TIC 172900988 b,942.0,11.25,6050.0,200.452,818.50805136,0
TOI-1201 b,6.28,2.415,3476.0,2.4919863,123.57104987599998,0
GPX-1 b,6261.2196179,16.47720163,7000.0,1.744579,2136.3642002799997,0
TOI-558 b,1147.36054927,12.17295304,6466.0,14.574071,1313.2019028,0
TOI-559 b,1910.14872607,12.22899794,5925.0,6.9839095,760.81105496,0
TIC 257060897 b,201.50321004,17.26183028,5993.0,3.66003639,1649.3806766799999,0
TOI-1431 b,991.62462984,16.70138124,7690.0,2.650237,485.727823,0
TOI-530 b,127.1313628,9.30345398,3659.0,6.387597,485.19618871999995,0
TOI-1789 b,222.4798849,16.14093221,5991.0,3.208664,747.11576452,0
TOI-1296 b,95.3,14.11645916,5567.0,3.9443736,1054.3481934,0
TOI-1298 b,99.0,9.65807033,5752.0,4.537143,1040.55505616,0
HD 63935 b,10.5,2.91575244,5513.0,9.058807,159.73131328399998,0
HD 63935 c,11.1,3.06451296,5513.0,21.4027,159.73131328399998,0
TOI-3362 b,1598.3590588,12.80065596,6532.0,18.09547,1196.95011972,0
HIP 97166 b,19.1,2.4801338,5216.0,10.288914,215.100208156,0
HD 207897 b,14.8,2.34302132,5106.0,16.20166,92.281926328,0
HD 137496 b,4.04,1.31,5799.0,1.62116,506.57571452,1
Kepler-58 b,35.5,2.78,5843.0,10.2184954,3161.2735531199996,0
GJ 367 b,0.633,0.699,3522.0,0.3219225,30.699857502799997,0
TOI-2109 b,1595.49860314,15.098497,6540.0,0.67247414,854.6624439599999,0
TOI-1842 b,89.4,12.3485023,6039.0,9.5739181,728.8445054,0
HATS-74 A b,464.02947422,11.56766808,3776.9,1.73185606,976.47518684,0
HATS-75 b,156.05374784,9.90873894,3790.4,2.7886556,635.8867838399999,0
HATS-76 b,835.570882,12.09449018,4016.0,1.9416423,1257.94781484,0
HATS-77 b,436.69623122,13.05846252,4071.0,3.0876262,1422.6141945599998,0
Kepler-1708 b,1462.0106722,9.96,6157.0,737.1131,5436.0094364,0
Kepler-1705 c,5.42,2.05,6312.0,11.28,5327.7256443999995,0
BD+60 1417 b,4767.426105,14.68376472,4993.0,,146.621146708,0
TOI-2180 b,875.61726129,11.32107051,5695.0,260.79,380.57512859999997,0
LTT 1445 A c,1.54,1.147,3340.0,3.1239035,22.4046014924,0
TOI-1064 b,13.5,2.587,4734.0,6.443868,222.02286925599998,0
TOI-1064 c,2.5,2.651,4734.0,12.226574,222.02286925599998,0
TOI-2184 b,206.58846455,11.39953337,5966.0,6.90683,2571.1431945199997,0
TOI-1268 b,96.4,9.1,5300.0,8.1577094,357.32672892,0
TOI-2337 b,508.5254512,10.08808263,4780.0,2.99432,1748.34619176,0
TOI-4329 b,143.02278315,16.81347105,6000.0,2.9223,2338.95599968,0
TOI-2669 b,193.87532827,19.72780603,4800.0,6.2034,1283.23795108,0
TOI-500 b,1.42,1.166,4440.0,0.548177,154.573156144,1
TOI-544 b,2.89,2.018,4169.0,1.548352,134.10425789599998,0
TOI-1075 b,9.95,1.791,3875.0,0.6047328,200.452868352,0
TOI-1411 b,2.0,1.19880592,4115.0,1.4520527,105.928293368,1
GJ 3929 b,1.75,1.09,3384.0,2.616235,51.563632819999995,0
TOI-1759 b,10.8,3.14,4065.0,18.85019,130.675706024,0
WASP-189 b,632.47852993,18.14733975,8000.0,2.724033,325.27864035999994,0
HD 73583 b,10.2,2.79,4511.0,6.398042,102.956359896,0
HD 73583 c,9.7,2.39,4511.0,18.87974,102.956359896,0
TOI-1670 b,41.31769291,2.06,6170.0,10.98462,548.16060452,0
TOI-1670 c,200.23189641,11.06326395,6170.0,40.74976,548.16060452,0
TOI-1246 b,8.1,3.01,5151.0,4.30744,552.5800183199999,0
TOI-1246 c,9.1,2.45109846,5213.0,5.904137,552.5800183199999,0
TOI-1246 d,5.4,3.43139739,5213.0,18.654874,552.5800183199999,0
TOI-1246 e,14.5,3.5141875,5213.0,37.92548,552.5800183199999,0
TOI-1696 b,48.8,3.09,3185.0,2.500311,211.73134283199997,0
TOI-2136 b,6.37,2.19,3342.0,7.851928,108.815752436,0
HIP 94235 b,379.0,3.0,5991.0,7.713057,190.848878776,0
TOI-1710 b,22.4,5.20315158,5684.0,24.283377,264.92706027599996,0
TOI-1181 b,374.71969185,17.02644168,6054.0,2.103189,987.66233764,0
TOI-1516 b,1004.33776612,15.24421375,6520.0,2.056014,805.7814442399999,0
TOI-2046 b,731.0053361,16.14093221,6250.0,1.4971842,944.76956208,0
WASP-132 c,6.26,1.841,4686.0,1.01153624,400.87833959999995,0
Gaia-1 b,533.95172376,13.77583728,5470.0,3.052524,1186.0989096,0
